Employee ID,DOB,DOJ,Department_Name
IU417180,1970-01-12,2002-11-02T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU417180,1970-01-12,2002-11-02T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU417180,1970-01-12,2002-11-02T00:00:00Z,ABC-EDS Research Academy
IU417180,1970-01-12,2002-11-02T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU417180,1970-01-12,2002-11-02T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU417180,1970-01-12,2002-11-02T00:00:00Z,National Centre for Mathematics (NCM)
IU417180,1970-01-12,2002-11-02T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU417180,1970-01-12,2002-11-02T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU417180,1970-01-12,2002-11-02T00:00:00Z,Technology and Design (TCTD)
IU417180,1970-01-12,2002-11-02T00:00:00Z,Centre for Bioengineering (WRCB)
IU417180,1970-01-12,2002-11-02T00:00:00Z,School of Management
IU417180,1970-01-12,2002-11-02T00:00:00Z,Climate Studies
IU417180,1970-01-12,2002-11-02T00:00:00Z,Educational Technology
IU417180,1970-01-12,2002-11-02T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU417180,1970-01-12,2002-11-02T00:00:00Z,Systems and Control Engineering
IU210927,1979-01-12,2010-07-20T00:00:00Z,Aerospace Engineering
IU210927,1979-01-12,2010-07-20T00:00:00Z,Biosciences and Bioengineering
IU210927,1979-01-12,2010-07-20T00:00:00Z,Chemical Engineering
IU210927,1979-01-12,2010-07-20T00:00:00Z,Chemistry
IU210927,1979-01-12,2010-07-20T00:00:00Z,Civil Engineering
IU210927,1979-01-12,2010-07-20T00:00:00Z,Computer Science & Engineering
IU210927,1979-01-12,2010-07-20T00:00:00Z,Earth Sciences
IU210927,1979-01-12,2010-07-20T00:00:00Z,Electrical Engineering
IU210927,1979-01-12,2010-07-20T00:00:00Z,Energy Science and Engineering
IU210927,1979-01-12,2010-07-20T00:00:00Z,Humanities & Social Science
IU210927,1979-01-12,2010-07-20T00:00:00Z,Mathematics
IU210927,1979-01-12,2010-07-20T00:00:00Z,Mechanical Engineering
IU210927,1979-01-12,2010-07-20T00:00:00Z,Metallurgical Engineering & Materials Science
IU210927,1979-01-12,2010-07-20T00:00:00Z,Physics
IU210927,1979-01-12,2010-07-20T00:00:00Z,Industrial Design Centre
IU210927,1979-01-12,2010-07-20T00:00:00Z,Application Software Centre (ASC)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Computer Centre (CC)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Centre for Policy Studies (CPS)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU210927,1979-01-12,2010-07-20T00:00:00Z,ABC-EDS Research Academy
IU210927,1979-01-12,2010-07-20T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU210927,1979-01-12,2010-07-20T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU210927,1979-01-12,2010-07-20T00:00:00Z,National Centre for Mathematics (NCM)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Technology and Design (TCTD)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Centre for Bioengineering (WRCB)
IU210927,1979-01-12,2010-07-20T00:00:00Z,School of Management
IU210927,1979-01-12,2010-07-20T00:00:00Z,Climate Studies
IU210927,1979-01-12,2010-07-20T00:00:00Z,Educational Technology
IU210927,1979-01-12,2010-07-20T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU210927,1979-01-12,2010-07-20T00:00:00Z,Systems and Control Engineering
IU206105,1989-06-23,2001-09-25T00:00:00Z,Aerospace Engineering
IU206105,1989-06-23,2001-09-25T00:00:00Z,Biosciences and Bioengineering
IU206105,1989-06-23,2001-09-25T00:00:00Z,Chemical Engineering
IU206105,1989-06-23,2001-09-25T00:00:00Z,Chemistry
IU206105,1989-06-23,2001-09-25T00:00:00Z,Civil Engineering
IU206105,1989-06-23,2001-09-25T00:00:00Z,Computer Science & Engineering
IU206105,1989-06-23,2001-09-25T00:00:00Z,Earth Sciences
IU206105,1989-06-23,2001-09-25T00:00:00Z,Electrical Engineering
IU206105,1989-06-23,2001-09-25T00:00:00Z,Energy Science and Engineering
IU206105,1989-06-23,2001-09-25T00:00:00Z,Humanities & Social Science
IU206105,1989-06-23,2001-09-25T00:00:00Z,Mathematics
IU206105,1989-06-23,2001-09-25T00:00:00Z,Mechanical Engineering
IU206105,1989-06-23,2001-09-25T00:00:00Z,Metallurgical Engineering & Materials Science
IU206105,1989-06-23,2001-09-25T00:00:00Z,Physics
IU206105,1989-06-23,2001-09-25T00:00:00Z,Industrial Design Centre
IU206105,1989-06-23,2001-09-25T00:00:00Z,Application Software Centre (ASC)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Computer Centre (CC)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Centre for Policy Studies (CPS)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU206105,1989-06-23,2001-09-25T00:00:00Z,ABC-EDS Research Academy
IU206105,1989-06-23,2001-09-25T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU206105,1989-06-23,2001-09-25T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU206105,1989-06-23,2001-09-25T00:00:00Z,National Centre for Mathematics (NCM)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Technology and Design (TCTD)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Centre for Bioengineering (WRCB)
IU206105,1989-06-23,2001-09-25T00:00:00Z,School of Management
IU206105,1989-06-23,2001-09-25T00:00:00Z,Climate Studies
IU206105,1989-06-23,2001-09-25T00:00:00Z,Educational Technology
IU206105,1989-06-23,2001-09-25T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU206105,1989-06-23,2001-09-25T00:00:00Z,Systems and Control Engineering
IU383907,1990-08-13,2013-04-15T00:00:00Z,Aerospace Engineering
IU383907,1990-08-13,2013-04-15T00:00:00Z,Biosciences and Bioengineering
IU383907,1990-08-13,2013-04-15T00:00:00Z,Chemical Engineering
IU383907,1990-08-13,2013-04-15T00:00:00Z,Chemistry
IU383907,1990-08-13,2013-04-15T00:00:00Z,Civil Engineering
IU383907,1990-08-13,2013-04-15T00:00:00Z,Computer Science & Engineering
IU383907,1990-08-13,2013-04-15T00:00:00Z,Earth Sciences
IU383907,1990-08-13,2013-04-15T00:00:00Z,Electrical Engineering
IU383907,1990-08-13,2013-04-15T00:00:00Z,Energy Science and Engineering
IU383907,1990-08-13,2013-04-15T00:00:00Z,Humanities & Social Science
IU383907,1990-08-13,2013-04-15T00:00:00Z,Mathematics
IU383907,1990-08-13,2013-04-15T00:00:00Z,Mechanical Engineering
IU383907,1990-08-13,2013-04-15T00:00:00Z,Metallurgical Engineering & Materials Science
IU383907,1990-08-13,2013-04-15T00:00:00Z,Physics
IU383907,1990-08-13,2013-04-15T00:00:00Z,Industrial Design Centre
IU383907,1990-08-13,2013-04-15T00:00:00Z,Application Software Centre (ASC)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Computer Centre (CC)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Centre for Policy Studies (CPS)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU383907,1990-08-13,2013-04-15T00:00:00Z,ABC-EDS Research Academy
IU383907,1990-08-13,2013-04-15T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU383907,1990-08-13,2013-04-15T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU383907,1990-08-13,2013-04-15T00:00:00Z,National Centre for Mathematics (NCM)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Technology and Design (TCTD)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Centre for Bioengineering (WRCB)
IU383907,1990-08-13,2013-04-15T00:00:00Z,School of Management
IU383907,1990-08-13,2013-04-15T00:00:00Z,Climate Studies
IU383907,1990-08-13,2013-04-15T00:00:00Z,Educational Technology
IU383907,1990-08-13,2013-04-15T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU383907,1990-08-13,2013-04-15T00:00:00Z,Systems and Control Engineering
IU583972,1986-07-23,2008-05-09T00:00:00Z,Aerospace Engineering
IU583972,1986-07-23,2008-05-09T00:00:00Z,Biosciences and Bioengineering
IU583972,1986-07-23,2008-05-09T00:00:00Z,Chemical Engineering
IU583972,1986-07-23,2008-05-09T00:00:00Z,Chemistry
IU583972,1986-07-23,2008-05-09T00:00:00Z,Civil Engineering
IU583972,1986-07-23,2008-05-09T00:00:00Z,Computer Science & Engineering
IU583972,1986-07-23,2008-05-09T00:00:00Z,Earth Sciences
IU583972,1986-07-23,2008-05-09T00:00:00Z,Electrical Engineering
IU583972,1986-07-23,2008-05-09T00:00:00Z,Energy Science and Engineering
IU583972,1986-07-23,2008-05-09T00:00:00Z,Humanities & Social Science
IU583972,1986-07-23,2008-05-09T00:00:00Z,Mathematics
IU583972,1986-07-23,2008-05-09T00:00:00Z,Mechanical Engineering
IU583972,1986-07-23,2008-05-09T00:00:00Z,Metallurgical Engineering & Materials Science
IU583972,1986-07-23,2008-05-09T00:00:00Z,Physics
IU583972,1986-07-23,2008-05-09T00:00:00Z,Industrial Design Centre
IU583972,1986-07-23,2008-05-09T00:00:00Z,Application Software Centre (ASC)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Computer Centre (CC)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Centre for Policy Studies (CPS)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU583972,1986-07-23,2008-05-09T00:00:00Z,ABC-EDS Research Academy
IU583972,1986-07-23,2008-05-09T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU583972,1986-07-23,2008-05-09T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU583972,1986-07-23,2008-05-09T00:00:00Z,National Centre for Mathematics (NCM)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Technology and Design (TCTD)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Centre for Bioengineering (WRCB)
IU583972,1986-07-23,2008-05-09T00:00:00Z,School of Management
IU583972,1986-07-23,2008-05-09T00:00:00Z,Climate Studies
IU583972,1986-07-23,2008-05-09T00:00:00Z,Educational Technology
IU583972,1986-07-23,2008-05-09T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU583972,1986-07-23,2008-05-09T00:00:00Z,Systems and Control Engineering
IU653615,1994-02-14,2004-03-12T00:00:00Z,Aerospace Engineering
IU653615,1994-02-14,2004-03-12T00:00:00Z,Biosciences and Bioengineering
IU653615,1994-02-14,2004-03-12T00:00:00Z,Chemical Engineering
IU653615,1994-02-14,2004-03-12T00:00:00Z,Chemistry
IU653615,1994-02-14,2004-03-12T00:00:00Z,Civil Engineering
IU653615,1994-02-14,2004-03-12T00:00:00Z,Computer Science & Engineering
IU653615,1994-02-14,2004-03-12T00:00:00Z,Earth Sciences
IU653615,1994-02-14,2004-03-12T00:00:00Z,Electrical Engineering
IU653615,1994-02-14,2004-03-12T00:00:00Z,Energy Science and Engineering
IU653615,1994-02-14,2004-03-12T00:00:00Z,Humanities & Social Science
IU653615,1994-02-14,2004-03-12T00:00:00Z,Mathematics
IU653615,1994-02-14,2004-03-12T00:00:00Z,Mechanical Engineering
IU653615,1994-02-14,2004-03-12T00:00:00Z,Metallurgical Engineering & Materials Science
IU653615,1994-02-14,2004-03-12T00:00:00Z,Physics
IU653615,1994-02-14,2004-03-12T00:00:00Z,Industrial Design Centre
IU653615,1994-02-14,2004-03-12T00:00:00Z,Application Software Centre (ASC)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Computer Centre (CC)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Centre for Policy Studies (CPS)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU653615,1994-02-14,2004-03-12T00:00:00Z,ABC-EDS Research Academy
IU653615,1994-02-14,2004-03-12T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU653615,1994-02-14,2004-03-12T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU653615,1994-02-14,2004-03-12T00:00:00Z,National Centre for Mathematics (NCM)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Technology and Design (TCTD)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Centre for Bioengineering (WRCB)
IU653615,1994-02-14,2004-03-12T00:00:00Z,School of Management
IU653615,1994-02-14,2004-03-12T00:00:00Z,Climate Studies
IU653615,1994-02-14,2004-03-12T00:00:00Z,Educational Technology
IU653615,1994-02-14,2004-03-12T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU653615,1994-02-14,2004-03-12T00:00:00Z,Systems and Control Engineering
IU556080,1984-12-16,2009-12-20T00:00:00Z,Aerospace Engineering
IU556080,1984-12-16,2009-12-20T00:00:00Z,Biosciences and Bioengineering
IU556080,1984-12-16,2009-12-20T00:00:00Z,Chemical Engineering
IU556080,1984-12-16,2009-12-20T00:00:00Z,Chemistry
IU556080,1984-12-16,2009-12-20T00:00:00Z,Civil Engineering
IU556080,1984-12-16,2009-12-20T00:00:00Z,Computer Science & Engineering
IU556080,1984-12-16,2009-12-20T00:00:00Z,Earth Sciences
IU556080,1984-12-16,2009-12-20T00:00:00Z,Electrical Engineering
IU556080,1984-12-16,2009-12-20T00:00:00Z,Energy Science and Engineering
IU556080,1984-12-16,2009-12-20T00:00:00Z,Humanities & Social Science
IU556080,1984-12-16,2009-12-20T00:00:00Z,Mathematics
IU556080,1984-12-16,2009-12-20T00:00:00Z,Mechanical Engineering
IU556080,1984-12-16,2009-12-20T00:00:00Z,Metallurgical Engineering & Materials Science
IU556080,1984-12-16,2009-12-20T00:00:00Z,Physics
IU556080,1984-12-16,2009-12-20T00:00:00Z,Industrial Design Centre
IU556080,1984-12-16,2009-12-20T00:00:00Z,Application Software Centre (ASC)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Computer Centre (CC)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Centre for Policy Studies (CPS)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU556080,1984-12-16,2009-12-20T00:00:00Z,ABC-EDS Research Academy
IU556080,1984-12-16,2009-12-20T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU556080,1984-12-16,2009-12-20T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU556080,1984-12-16,2009-12-20T00:00:00Z,National Centre for Mathematics (NCM)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Technology and Design (TCTD)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Centre for Bioengineering (WRCB)
IU556080,1984-12-16,2009-12-20T00:00:00Z,School of Management
IU556080,1984-12-16,2009-12-20T00:00:00Z,Climate Studies
IU556080,1984-12-16,2009-12-20T00:00:00Z,Educational Technology
IU556080,1984-12-16,2009-12-20T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU556080,1984-12-16,2009-12-20T00:00:00Z,Systems and Control Engineering
IU684832,1988-01-19,2001-02-14T00:00:00Z,Aerospace Engineering
IU684832,1988-01-19,2001-02-14T00:00:00Z,Biosciences and Bioengineering
IU684832,1988-01-19,2001-02-14T00:00:00Z,Chemical Engineering
IU684832,1988-01-19,2001-02-14T00:00:00Z,Chemistry
IU684832,1988-01-19,2001-02-14T00:00:00Z,Civil Engineering
IU684832,1988-01-19,2001-02-14T00:00:00Z,Computer Science & Engineering
IU684832,1988-01-19,2001-02-14T00:00:00Z,Earth Sciences
IU684832,1988-01-19,2001-02-14T00:00:00Z,Electrical Engineering
IU684832,1988-01-19,2001-02-14T00:00:00Z,Energy Science and Engineering
IU684832,1988-01-19,2001-02-14T00:00:00Z,Humanities & Social Science
IU684832,1988-01-19,2001-02-14T00:00:00Z,Mathematics
IU684832,1988-01-19,2001-02-14T00:00:00Z,Mechanical Engineering
IU684832,1988-01-19,2001-02-14T00:00:00Z,Metallurgical Engineering & Materials Science
IU684832,1988-01-19,2001-02-14T00:00:00Z,Physics
IU684832,1988-01-19,2001-02-14T00:00:00Z,Industrial Design Centre
IU684832,1988-01-19,2001-02-14T00:00:00Z,Application Software Centre (ASC)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Computer Centre (CC)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Centre for Policy Studies (CPS)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU684832,1988-01-19,2001-02-14T00:00:00Z,ABC-EDS Research Academy
IU684832,1988-01-19,2001-02-14T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU684832,1988-01-19,2001-02-14T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU684832,1988-01-19,2001-02-14T00:00:00Z,National Centre for Mathematics (NCM)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Technology and Design (TCTD)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Centre for Bioengineering (WRCB)
IU684832,1988-01-19,2001-02-14T00:00:00Z,School of Management
IU684832,1988-01-19,2001-02-14T00:00:00Z,Climate Studies
IU684832,1988-01-19,2001-02-14T00:00:00Z,Educational Technology
IU684832,1988-01-19,2001-02-14T00:00:00Z,Industrial Engineering and Operations Research (IEOR)
IU684832,1988-01-19,2001-02-14T00:00:00Z,Systems and Control Engineering
IU502086,1975-03-23,2013-07-27T00:00:00Z,Aerospace Engineering
IU502086,1975-03-23,2013-07-27T00:00:00Z,Biosciences and Bioengineering
IU502086,1975-03-23,2013-07-27T00:00:00Z,Chemical Engineering
IU502086,1975-03-23,2013-07-27T00:00:00Z,Chemistry
IU502086,1975-03-23,2013-07-27T00:00:00Z,Civil Engineering
IU502086,1975-03-23,2013-07-27T00:00:00Z,Computer Science & Engineering
IU502086,1975-03-23,2013-07-27T00:00:00Z,Earth Sciences
IU502086,1975-03-23,2013-07-27T00:00:00Z,Electrical Engineering
IU502086,1975-03-23,2013-07-27T00:00:00Z,Energy Science and Engineering
IU502086,1975-03-23,2013-07-27T00:00:00Z,Humanities & Social Science
IU502086,1975-03-23,2013-07-27T00:00:00Z,Mathematics
IU502086,1975-03-23,2013-07-27T00:00:00Z,Mechanical Engineering
IU502086,1975-03-23,2013-07-27T00:00:00Z,Metallurgical Engineering & Materials Science
IU502086,1975-03-23,2013-07-27T00:00:00Z,Physics
IU502086,1975-03-23,2013-07-27T00:00:00Z,Industrial Design Centre
IU502086,1975-03-23,2013-07-27T00:00:00Z,Application Software Centre (ASC)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Centre for Research in Nanotechnology and Science (CRNTS)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Centre for Aerospace Systems Design and Engineering (CASDE)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Computer Centre (CC)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Centre for Distance Engineering Education Programme (CDEEP)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Centre for Environmental Science and Engineering (CESE)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Centre for Policy Studies (CPS)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Centre of Studies in Resources Engineering (CSRE)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Centre for Technology Alternatives for Rural Areas (CTARA)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Centre for Formal Design and Verification of Software (CFDVS)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Centre for Urban Science and Engineering (C-USE)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Centre for Entrepreneurship (DSCE)
IU502086,1975-03-23,2013-07-27T00:00:00Z,ABC-EDS Research Academy
IU502086,1975-03-23,2013-07-27T00:00:00Z,National Centre for Aerospace Innovation and Research (NCAIR)
IU502086,1975-03-23,2013-07-27T00:00:00Z,National Center of Excellence in Technology for Internal Security (NCETIS)
IU502086,1975-03-23,2013-07-27T00:00:00Z,National Centre for Mathematics (NCM)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Center for Learning and Teaching (PPCCLT)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Sophisticated Analytical Instrument Facility (SAIF)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Technology and Design (TCTD)
IU502086,1975-03-23,2013-07-27T00:00:00Z,Centre for Bioengineering (WRCB)
IU502086,1975-03-23,2013-07-27T00:00:00Z,School of Management
IU502086,1975-03-23,2013-07-27T00:00:00Z,Climate Studies
IU502086,1975-03-23,2013-07-27T00:00:00Z,Educational Technology
